Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
19+362,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.129368,0.129959,0.130252,0.389579,Good,1,0,0,0.058278,0.03362,0.037292,0.12919,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18389,77.07252,
19+372,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.211609,Good,0.339604,Good,1,0,0,0.137614,0.138649,0.138796,0.415059,Good,1,0,0,0.088718,0.040187,0.041667,0.170572,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18397,77.07253,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12772_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12779_Shoving.jpg
19+382,0,0,0,0,N/A,0,0,0,0.028706,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.130084,0.13008,0.130376,0.39054,Good,1,0,0,0.061467,0.038702,0.037772,0.137941,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18407,77.07255,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12789_Potholes.jpg
19+392,0.08195,0,0,0.08195,Good,1,0,0,0,N/A,0,0,0,0,0.408076,Good,0,N/A,0,0,0,0.128473,0.131438,0.131438,0.391349,Good,1,0,0,0.06475,0.041242,0.044794,0.150786,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18415,77.07256,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12807_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12815_Shoving.jpg
19+402,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.129908,0.1317,0.131552,0.39316,Good,1,0,0,0.083249,0.043244,0.039062,0.165555,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18424,77.07257,
19+412,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.128662,0.130436,0.130285,0.389383,Good,1,0,0,0.078346,0.035156,0.036348,0.14985,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18433,77.07258,
19+422,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.137838,0.13769,0.137838,0.413366,Good,1,0,0,0.074723,0.039191,0.036102,0.150016,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18442,77.0726,
19+432,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.277787,Good,0.167843,Good,1,0,0,0.13027,0.131007,0.131012,0.392289,Good,1,0,0,0.057983,0.031859,0.030994,0.120836,Good,1,0,0,0.013475,Good,1,0,0,0,N/A,0,0,0,28.18451,77.07261,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12880_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12884_Shoving.jpg
19+442,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.129985,0.130875,0.131025,0.391885,Good,1,0,0,0.042063,0.026268,0.029819,0.09815,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1846,77.07262,
19+452,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.66918,Good,0.115393,Good,1,0,0,0.122983,0.122836,0.122836,0.368655,Good,1,0,0,0.054064,0.022406,0.025072,0.101542,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18469,77.07264,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12916_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12920_Shoving.jpg
19+462,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.432551,Good,1,0,0,0.130457,0.13061,0.130758,0.391825,Good,1,0,0,0.040537,0.031241,0.029013,0.100791,Good,1,0,0,0.275319,Good,1,0,0,0,N/A,0,0,0,28.18478,77.07265,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12946_Patch_work.jpg
19+472,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.13107,0.131221,0.13107,0.393361,Good,1,0,0,0.066228,0.034308,0.032975,0.133511,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18487,77.07267,
19+482,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.242736,Good,1,0,0,0.130555,0.130555,0.130555,0.391665,Good,1,0,0,0.065897,0.037927,0.036272,0.140096,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18496,77.07268,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_12977_Patch_work.jpg
19+492,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.129604,0.130484,0.130929,0.391017,Good,1,0,0,0.068753,0.034676,0.035097,0.138526,Good,1,0,0,0.258994,Good,1,0,0,0,N/A,0,0,0,28.18505,77.0727,
19+502,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.119513,0.123341,0.123944,0.366798,Good,1,0,0,0.070479,0.035691,0.033914,0.140084,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18514,77.07271,
19+512,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123289,0.130553,0.130553,0.384395,Good,1,0,0,0.052871,0.028561,0.035247,0.116679,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18522,77.07273,
19+522,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.14906,Good,1,0,0,0.122412,0.123897,0.123746,0.370055,Good,1,0,0,0.038169,0.027312,0.033653,0.099134,Good,1,0,0,0.216463,Good,1,0,0,0,N/A,0,0,0,28.18532,77.07274,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13039_Patch_work.jpg
19+532,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.116274,0.123181,0.123181,0.362636,Good,1,0,0,0.049877,0.029446,0.030913,0.110236,Good,1,0,0,0.053668,Good,1,0,0,0,N/A,0,0,0,28.18541,77.07276,
19+542,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.178522,Good,1,0,0,0.105887,0.129154,0.131256,0.366297,Good,1,0,0,0.056156,0.032738,0.035855,0.124749,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18549,77.07277,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13077_Patch_work.jpg
19+552,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.110592,0.121183,0.123692,0.355467,Good,1,0,0,0.041611,0.024761,0.036962,0.103334,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18559,77.07278,
19+562,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.104539,0.123786,0.124088,0.352413,Good,1,0,0,0.032863,0.027229,0.034028,0.09412,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18567,77.0728,
19+572,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.120779,0.12403,0.123882,0.368691,Good,1,0,0,0.039031,0.027161,0.030173,0.096365,Good,1,0,0,0.053396,Good,1,0,0,0,N/A,0,0,0,28.18576,77.07281,
19+582,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.121803,0.123273,0.123273,0.368349,Good,1,0,0,0.050294,0.026037,0.02944,0.105771,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18585,77.07282,
19+592,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.090066,Good,1,0,0,0.116991,0.122907,0.12335,0.363248,Good,1,0,0,0.042737,0.029434,0.029137,0.101308,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18594,77.07284,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13167_Patch_work.jpg
19+602,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.110676,0.123063,0.123355,0.357094,Good,1,0,0,0.055532,0.025427,0.032454,0.113413,Good,1,0,0,0.221983,Good,1,0,0,0,N/A,0,0,0,28.18603,77.07285,
19+612,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.121413,0.12364,0.12394,0.368993,Good,1,0,0,0.054061,0.027638,0.031209,0.112908,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18612,77.07287,
19+622,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.11866,0.123445,0.124032,0.366137,Good,1,0,0,0.058595,0.025532,0.031374,0.115501,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18621,77.07288,
19+632,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.095951,0.123235,0.123384,0.34257,Good,1,0,0,0.051158,0.022344,0.028593,0.102095,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1863,77.0729,
19+642,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.246249,Good,1,0,0,0.105675,0.123446,0.123446,0.352567,Good,1,0,0,0.043553,0.027564,0.034093,0.10521,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18639,77.07291,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13247_Patch_work.jpg
19+652,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.102523,0.124207,0.124951,0.351681,Good,1,0,0,0.032714,0.029222,0.030288,0.092224,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18648,77.07293,
19+662,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.097847,0.116513,0.116807,0.331167,Good,1,0,0,0.042628,0.030287,0.031193,0.104108,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18657,77.07294,
19+672,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.314603,Good,1,0,0,0.083701,0.123171,0.123318,0.33019,Good,1,0,0,0.047562,0.032093,0.03429,0.113945,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18665,77.07296,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13295_Patch_work.jpg
19+682,0,0,0,0,N/A,0,0,0,0.006045,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.117079,0.123896,0.123749,0.364724,Good,1,0,0,0.051369,0.029707,0.03162,0.112696,Good,1,0,0,0.144863,Good,1,0,0,0,N/A,0,0,0,28.18674,77.07297,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13316_Potholes.jpg
19+692,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.615533,Good,0,N/A,0,0,0,0.119241,0.123394,0.123394,0.366029,Good,1,0,0,0.058133,0.036317,0.03482,0.12927,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18683,77.07299,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13339_Shoving.jpg
19+702,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.305191,Good,1,0,0,0.098755,0.115935,0.115789,0.330479,Good,1,0,0,0.049789,0.029696,0.037641,0.117126,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18693,77.073,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13350_Patch_work.jpg
19+712,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0.607805,Good,0,N/A,0,0,0,0.121683,0.123312,0.123164,0.368159,Good,1,0,0,0.052183,0.030157,0.034732,0.117072,Good,1,0,0,0.031849,Good,1,0,0,0,N/A,0,0,0,28.18701,77.07302,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13376_Shoving.jpg
19+722,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.115807,0.116852,0.116703,0.349362,Good,1,0,0,0.046743,0.025003,0.031411,0.103157,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1871,77.07303,
19+732,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123266,0.123412,0.123266,0.369944,Good,1,0,0,0.052197,0.033419,0.038474,0.12409,Good,1,0,0,0.015527,Good,1,0,0,0,N/A,0,0,0,28.18719,77.07305,
19+742,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123519,0.123519,0.123519,0.370557,Good,1,0,0,0.047755,0.035739,0.035141,0.118635,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18728,77.07306,
19+752,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.115492,0.115492,0.115492,0.346476,Good,1,0,0,0.052873,0.031517,0.029017,0.113407,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18737,77.07308,
19+762,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123083,0.123083,0.123083,0.369249,Good,1,0,0,0.054703,0.032216,0.034409,0.121328,Good,1,0,0,0.01235,Good,1,0,0,0,N/A,0,0,0,28.18746,77.07309,
19+772,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.121517,0.123591,0.123447,0.368555,Good,1,0,0,0.055817,0.037756,0.037149,0.130722,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18755,77.0731,
19+782,0,0,0,0,N/A,0,0,0,0.090162,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.112196,0.130396,0.130398,0.37299,Good,1,0,0,0.076368,0.040895,0.039129,0.156392,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18764,77.07311,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13492_Potholes.jpg
19+792,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.330136,Good,1,0,0,0.12167,0.123607,0.123751,0.369028,Good,1,0,0,0.077774,0.039868,0.038246,0.155888,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18773,77.07312,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13508_Patch_work.jpg
19+802,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.989714,Good,0,N/A,0,0,0,0.113958,0.124222,0.124075,0.362255,Good,1,0,0,0.056027,0.029321,0.033499,0.118847,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18782,77.07313,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13522_Shoving.jpg
19+812,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.122318,0.130641,0.130791,0.38375,Good,1,0,0,0.051831,0.027418,0.031841,0.11109,Good,1,0,0,0.022673,Good,1,0,0,0,N/A,0,0,0,28.18791,77.07314,
19+822,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.122021,0.130163,0.130163,0.382347,Good,1,0,0,0.056268,0.027291,0.032331,0.11589,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.188,77.07314,
19+832,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.117813,0.130246,0.130394,0.378453,Good,1,0,0,0.053251,0.027973,0.030911,0.112135,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18809,77.07314,
19+842,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.582918,Good,0,N/A,0,0,0,0.091755,0.130152,0.13015,0.352057,Good,1,0,0,0.055886,0.023903,0.03068,0.110469,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18818,77.07314,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13591_Shoving.jpg
19+852,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.072951,0.131168,0.131316,0.335435,Good,1,0,0,0.044168,0.027087,0.031083,0.102338,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18827,77.07314,
19+862,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.09089,0.124071,0.124071,0.339032,Good,1,0,0,0.04098,0.028278,0.029495,0.098753,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18836,77.07313,
19+872,0,0,0,0,N/A,0,0,0,0.233618,Fair,0,1,0,0,1.929589,Good,0,N/A,0,0,0,0.11669,0.130586,0.130732,0.378008,Good,1,0,0,0.058328,0.033909,0.035086,0.127323,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18845,77.07312,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13646_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13650_Shoving.jpg
19+882,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.1137,0.130375,0.130829,0.374904,Good,1,0,0,0.052276,0.029846,0.037514,0.119636,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18854,77.07311,
19+892,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.098055,0.131295,0.131293,0.360643,Good,1,0,0,0.058909,0.033387,0.035594,0.12789,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18863,77.0731,
19+902,0,0,0,0,N/A,0,0,0,0.03086,Good,1,0,0,0,1.052548,Good,0,N/A,0,0,0,0.117324,0.129402,0.130135,0.376861,Good,1,0,0,0.05672,0.039604,0.037578,0.133902,Good,1,0,0,0.072684,Good,1,0,0,0,N/A,0,0,0,28.18872,77.07308,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13698_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13698_Shoving.jpg
19+912,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.163628,Good,1,0,0,0.069146,0.131012,0.130713,0.330871,Good,1,0,0,0.07996,0.038662,0.043422,0.162044,Good,1,0,0,0.103605,Good,1,0,0,0,N/A,0,0,0,28.18881,77.07306,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13718_Patch_work.jpg
19+922,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.03797,Good,0,N/A,0,0,0,0.116235,0.131214,0.131362,0.378811,Good,1,0,0,0.065628,0.034661,0.037034,0.137323,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18889,77.07304,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13740_Shoving.jpg
19+932,0,0,0,0,N/A,0,0,0,0.388799,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.114753,0.13077,0.130769,0.376292,Good,1,0,0,0.059358,0.027083,0.029632,0.116073,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18898,77.07301,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13756_Potholes.jpg
19+942,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.977029,Good,0,N/A,0,0,0,0.126822,0.130812,0.130663,0.388297,Good,1,0,0,0.040977,0.029783,0.030681,0.101441,Good,1,0,0,0.052473,Good,1,0,0,0,N/A,0,0,0,28.18907,77.07298,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13774_Shoving.jpg
19+952,0,0,0,0,N/A,0,0,0,0.067054,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.112112,0.136247,0.137425,0.385784,Good,1,0,0,0.052956,0.03215,0.037057,0.122163,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18915,77.07295,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13794_Potholes.jpg
19+962,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.117917,0.13788,0.138771,0.394568,Good,1,0,0,0.063924,0.036356,0.042555,0.142835,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18924,77.07292,
19+972,0,0,0,0,N/A,0,0,0,0.571608,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.128199,0.13719,0.138538,0.403927,Good,1,0,0,0.071752,0.044927,0.042131,0.15881,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18932,77.07288,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13828_Potholes.jpg
19+982,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.689751,Good,0.035856,Good,1,0,0,0.135883,0.1375,0.137501,0.410884,Good,1,0,0,0.072978,0.037446,0.040134,0.150558,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18941,77.07284,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13846_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13854_Patch_work.jpg
19+992,0,0,0,0,N/A,0,0,0,0.286794,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.137678,0.138724,0.138572,0.414974,Good,1,0,0,0.056279,0.028391,0.032454,0.117124,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18949,77.0728,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13858_Potholes.jpg
20+002,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130003,0.138303,0.138307,0.406613,Good,1,0,0,0.046646,0.031638,0.042147,0.120431,Good,1,0,0,0.055091,Good,1,0,0,0,N/A,0,0,0,28.18957,77.07275,
20+012,0,0,0,0,N/A,0,0,0,0.021494,Good,1,0,0,0,1.868231,Good,0,N/A,0,0,0,0.13829,0.138583,0.139036,0.415909,Good,1,0,0,0.044288,0.024509,0.031954,0.100751,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18965,77.0727,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13898_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13904_Shoving.jpg
20+022,0,0,0.059161,0.059161,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.130653,0.130653,0.130653,0.391959,Good,1,0,0,0.034377,0.024756,0.027989,0.087122,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18973,77.07265,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13926_Transverse_crack.jpg
20+032,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,2.368156,Good,0.613027,Good,1,0,0,0.135548,0.137767,0.137767,0.411082,Good,1,0,0,0.045382,0.030539,0.033145,0.109066,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1898,77.0726,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13936_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13941_Patch_work.jpg
20+042,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.131431,0.131434,0.131135,0.394,Good,1,0,0,0.06044,0.029315,0.030522,0.120277,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18988,77.07255,
20+052,0,0,0,0,N/A,0,0,0,0.229672,Fair,0,1,0,0,2.600496,Good,0,N/A,0,0,0,0.135479,0.138317,0.138019,0.411815,Good,1,0,0,0.048653,0.033964,0.034103,0.11672,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.18995,77.0725,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13974_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/E-S/Output_Image_Folder/Frame_13985_Shoving.jpg
20+062,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.128838,0.130621,0.130472,0.389931,Good,1,0,0,0.055984,0.032692,0.034011,0.122687,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.19003,77.07244,
20+072,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.112061,0.131184,0.131036,0.374281,Good,1,0,0,0.048859,0.03118,0.035958,0.115997,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.19011,77.07239,
20+082,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.119892,0.130852,0.130853,0.381597,Good,1,0,0,0.06548,0.031546,0.034243,0.131269,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.19019,77.07233,
20+092,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.112654,0.123011,0.12301,0.358675,Good,1,0,0,0.058573,0.026247,0.029779,0.114599,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.19026,77.07228,
