Chainage,Alligator crack(%),Longitudinal crack(%),Transverse crack(%),Cracking(%),Cracking severity,Good,Fair,Poor,Potholes(%),Potholes severity,Good,Fair,Poor,Rutting(%),Shoving(%),Shoving severity,Patch work(%),Patch work severity,Good,Fair,Poor,%High Severity Bleeding,%Mid Severity Bleeding,%Low Severity Bleeding,Bleeding(%),Bleeding severity,Good,Fair,Poor,%High severity Raveling,%Medium severity Raveling,%Low severity Raveling,Raveling(%),Raveling severity,Good,Fair,Poor,Depression(%),Depression severity,Good,Fair,Poor,Edge crack(%),Edge crack severity,Good,Fair,Poor,Latitude,Longitude,Image Path
5+630,0,0,0,0,N/A,0,0,0,0.222863,Fair,0,1,0,0,7.084279,Fair,0.212699,Good,1,0,0,0.128789,0.157114,0.129897,0.4158,Good,1,0,0,0.015403,0.010367,0.0159972,0.0417672,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13976,77.06807,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15461_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15469_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15471_Shoving.jpg
5+640,0,0,0,0,N/A,0,0,0,0.028309,Good,1,0,0,0,0,N/A,0.403082,Good,1,0,0,0.158152,0.146478,0.128969,0.433599,Good,1,0,0,0.017757,0.010787,0.0177438,0.0462878,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13967,77.06805,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15499_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15504_Potholes.jpg
5+650,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.326365,Good,1.2954,Fair,0,1,0,0.162329,0.149412,0.023615,0.335356,Good,1,0,0,0.017632,0.012759,0.0123154,0.0427064,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13958,77.06804,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15512_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15529_Patch_work.jpg
5+660,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.143757,0.123361,0.024748,0.291866,Good,1,0,0,0.016139,0.007389,0.0133038,0.0368318,Good,1,0,0,0.156913,Good,1,0,0,0,N/A,0,0,0,28.13949,77.06802,
5+670,0,0,0,0,N/A,0,0,0,0.030817,Good,1,0,0,0,2.428097,Good,0,N/A,0,0,0,0.151508,0.128307,0.013905,0.29372,Good,1,0,0,0.007385,0.006663,0.0100611,0.0241091,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1394,77.068,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15562_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15573_Potholes.jpg
5+680,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.612253,Good,1,0,0,0.139534,0.150458,0.062299,0.352291,Good,1,0,0,0.015253,0.008135,0.0113966,0.0347846,Good,1,0,0,0.061874,Good,1,0,0,0,N/A,0,0,0,28.13932,77.06798,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15579_Patch_work.jpg
5+690,0,0,0,0,N/A,0,0,0,0.086653,Good,1,0,0,0,9.019765,Fair,0.198598,Good,1,0,0,0.16492,0.170608,0.096497,0.432025,Good,1,0,0,0.014412,0.011444,0.0156009,0.0414569,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13922,77.06796,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15611_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15613_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15615_Patch_work.jpg
5+700,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.149447,0.174853,0.100471,0.424771,Good,1,0,0,0.008309,0.007998,0.0102248,0.0265318,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13914,77.06795,
5+710,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.570061,Good,1,0,0,0.172379,0.180845,0.137206,0.49043,Good,1,0,0,0.012863,0.009916,0.0136082,0.0363872,Good,1,0,0,0.872865,Good,1,0,0,0,N/A,0,0,0,28.13905,77.06793,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15668_Patch_work.jpg
5+720,0,0,0,0,N/A,0,0,0,0.110634,Fair,0,1,0,0,0,N/A,0.120406,Good,1,0,0,0.187852,0.189345,0.129231,0.506428,Good,1,0,0,0.007268,0.008772,0.011433,0.027473,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13896,77.06791,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15703_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15705_Potholes.jpg
5+730,0.204397,0,0,0.204397,Good,1,0,0,0,N/A,0,0,0,0,0.276273,Good,0,N/A,0,0,0,0.152278,0.181516,0.158873,0.492667,Good,1,0,0,0.012756,0.006988,0.0114285,0.0311725,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13887,77.0679,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15715_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15726_Alligator_crack.jpg
5+740,0,0,0,0,N/A,0,0,0,0.014465,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.159279,0.166615,0.128448,0.454342,Good,1,0,0,0.011875,0.00623,0.0093289,0.0274339,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13878,77.06788,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15742_Potholes.jpg
5+750,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.196449,0.171796,0.147613,0.515858,Good,1,0,0,0.009007,0.007239,0.0108043,0.0270503,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13869,77.06786,
5+760,0.29188,0,0,0.29188,Good,1,0,0,0.012582,Good,1,0,0,0,10.50035,Poor,0.041703,Good,1,0,0,0.141852,0.21113,0.163429,0.516411,Good,1,0,0,0.012882,0.00888,0.0120032,0.0337652,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13861,77.06784,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15796_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15799_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15814_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15815_Alligator_crack.jpg
5+770,0,0,0.103211,0.103211,Good,1,0,0,0.031192,Good,1,0,0,0,0.960782,Good,0,N/A,0,0,0,0.079958,0.227523,0.204419,0.5119,Good,1,0,0,0.0126,0.008038,0.0104025,0.0310405,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13852,77.06782,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15842_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15844_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15850_Transverse_crack.jpg
5+780,0,0,0,0,N/A,0,0,0,0.025165,Good,1,0,0,0,0.855036,Good,0.102841,Good,1,0,0,0.056052,0.219568,0.208917,0.484537,Good,1,0,0,0.010974,0.007859,0.0114373,0.0302703,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13843,77.0678,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15880_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15884_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15888_Patch_work.jpg
5+790,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.11131,0.207563,0.191738,0.510611,Good,1,0,0,0.009032,0.005479,0.0098066,0.0243176,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13834,77.06778,
5+800,0,0,0,0,N/A,0,0,0,0.094134,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.194947,0.226635,0.163215,0.584797,Good,1,0,0,0.008272,0.005632,0.0096194,0.0235234,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13825,77.06776,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15928_Potholes.jpg
5+810,0,0,0,0,N/A,0,0,0,0.136531,Fair,0,1,0,0,0,N/A,0.854383,Good,1,0,0,0.144253,0.192641,0.146779,0.483673,Good,1,0,0,0.00903,0.009351,0.0112797,0.0296607,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13816,77.06775,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15958_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15961_Potholes.jpg
5+820,0,0,0,0,N/A,0,0,0,0.123411,Fair,0,1,0,0,0.330372,Good,0.147178,Good,1,0,0,0.205397,0.156731,0.143911,0.506039,Good,1,0,0,0.011466,0.009676,0.0127991,0.0339411,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13807,77.06773,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15991_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_15998_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16004_Potholes.jpg
5+830,0.549365,0,0,0.549365,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.032304,Good,1,0,0,0.175143,0.199772,0.175353,0.550268,Good,1,0,0,0.010424,0.006986,0.0106909,0.0281009,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13798,77.06771,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16032_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16045_Alligator_crack.jpg
5+840,0,0,0,0,N/A,0,0,0,0.020228,Good,1,0,0,0,0,N/A,0.050677,Good,1,0,0,0.204142,0.200802,0.191531,0.596475,Good,1,0,0,0.007931,0.007657,0.0119295,0.0275175,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13789,77.0677,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16046_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16062_Patch_work.jpg
5+850,0,0,0,0,N/A,0,0,0,0.159463,Fair,0,1,0,0,0,N/A,0.037372,Good,1,0,0,0.177694,0.200594,0.154553,0.532841,Good,1,0,0,0.004912,0.006244,0.0105348,0.0216908,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1378,77.06768,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16101_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16103_Patch_work.jpg
5+860,0.3793,0,0,0.3793,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0.063155,Good,1,0,0,0.188535,0.204557,0.192212,0.585304,Good,1,0,0,0.009026,0.009459,0.0128631,0.0313481,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13771,77.06767,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16129_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16134_Patch_work.jpg
5+870,0.280377,0,0,0.280377,Good,1,0,0,0,N/A,0,0,0,0,1.457194,Good,0,N/A,0,0,0,0.164414,0.186613,0.15956,0.510587,Good,1,0,0,0.010798,0.008266,0.0128986,0.0319626,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13762,77.06765,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16153_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16159_Alligator_crack.jpg
5+880,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,6.813756,Fair,0.010287,Good,1,0,0,0.146596,0.172937,0.147996,0.467529,Good,1,0,0,0.009461,0.007288,0.0115883,0.0283373,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13754,77.06764,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16184_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16185_Shoving.jpg
5+890,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.122423,0.174176,0.153235,0.449834,Good,1,0,0,0.014036,0.009461,0.0075331,0.0310301,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13745,77.06762,
5+900,0,0,0,0,N/A,0,0,0,0.067869,Good,1,0,0,0,1.436969,Good,0,N/A,0,0,0,0.111712,0.187736,0.112495,0.411943,Good,1,0,0,0.016834,0.005648,0.0105479,0.0330299,Good,1,0,0,0.102829,Good,1,0,0,0,N/A,0,0,0,28.13736,77.0676,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16233_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16239_Shoving.jpg
5+910,0.214579,0,0,0.214579,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.110204,0.185632,0.165927,0.461763,Good,1,0,0,0.011376,0.007249,0.0072394,0.0258644,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13727,77.06759,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16253_Alligator_crack.jpg
5+920,0,0,0,0,N/A,0,0,0,0.022875,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.129077,0.182995,0.147437,0.459509,Good,1,0,0,0.014677,0.007844,0.0096286,0.0321496,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13718,77.06757,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16276_Potholes.jpg
5+930,0.184534,0,0,0.184534,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.123246,0.18408,0.178367,0.485693,Good,1,0,0,0.010816,0.008852,0.0122804,0.0319484,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13709,77.06756,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16319_Alligator_crack.jpg
5+940,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.15809,0.189562,0.1855,0.533152,Good,1,0,0,0.009759,0.008464,0.0106759,0.0288989,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.137,77.06754,
5+950,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,1.754327,Good,0,N/A,0,0,0,0.171559,0.193612,0.181852,0.547023,Good,1,0,0,0.017987,0.008014,0.0106941,0.0366951,Good,1,0,0,0.233909,Good,1,0,0,0,N/A,0,0,0,28.13691,77.06752,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16364_Shoving.jpg
5+960,0,0,0,0,N/A,0,0,0,0.084531,Good,1,0,0,0,6.71762,Fair,0,N/A,0,0,0,0.137027,0.136517,0.21362,0.487164,Good,1,0,0,0.027536,0.017342,0.0216076,0.0664856,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13683,77.0675,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16394_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16415_Potholes.jpg
5+970,0.479563,0,0.096734,0.576297,Good,1,0,0,0,N/A,0,0,0,0,0.933745,Good,2.315019,Fair,0,1,0,0.119348,0.209148,0.181717,0.510213,Good,1,0,0,0.023058,0.014074,0.0177456,0.0548776,Good,1,0,0,0.355281,Good,1,0,0,0,N/A,0,0,0,28.13674,77.06747,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16431_Transverse_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16437_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16445_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16450_Patch_work.jpg
5+980,0,0,0.081287,0.081287,Good,1,0,0,0.037501,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.054435,0.178465,0.22606,0.45896,Good,1,0,0,0.01617,0.013605,0.018796,0.048571,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13665,77.06743,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16455_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16475_Transverse_crack.jpg
5+990,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.118087,0.188105,0.21431,0.520502,Good,1,0,0,0.014705,0.008623,0.0155772,0.0389052,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13657,77.0674,
6+000,0,0.313878,0,0.313878,Good,1,0,0,0.2588,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.145609,0.204831,0.188429,0.538869,Good,1,0,0,0.024344,0.016223,0.0216966,0.0622636,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13649,77.06736,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16524_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16527_Longitudinal_crack.jpg
6+010,0,0.193478,0,0.193478,Good,1,0,0,0.034254,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.135584,0.202406,0.202315,0.540305,Good,1,0,0,0.02496,0.021536,0.0263034,0.0727994,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13641,77.06731,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16554_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16557_Longitudinal_crack.jpg
6+020,0,0,0,0,N/A,0,0,0,0.238694,Fair,0,1,0,0,0,N/A,0.335898,Good,1,0,0,0.105945,0.203462,0.214842,0.524249,Good,1,0,0,0.022614,0.015701,0.025441,0.063756,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13633,77.06726,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16586_Potholes.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16592_Patch_work.jpg
6+030,0,0,0,0,N/A,0,0,0,0.07696,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.048766,0.201629,0.210008,0.460403,Good,1,0,0,0.026556,0.018553,0.0190053,0.0641143,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13625,77.06722,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16638_Potholes.jpg
6+040,0,0,0,0,N/A,0,0,0,0.057721,Good,1,0,0,0,2.09386,Good,0.099834,Good,1,0,0,0.125552,0.151287,0.208437,0.485276,Good,1,0,0,0.033898,0.022757,0.0225705,0.0792255,Good,1,0,0,0.090478,Good,1,0,0,0,N/A,0,0,0,28.13617,77.06716,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16648_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16650_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16669_Potholes.jpg
6+050,0,0,0,0,N/A,0,0,0,0.024505,Good,1,0,0,0,1.764079,Good,0,N/A,0,0,0,0.052115,0.173154,0.215678,0.440947,Good,1,0,0,0.025176,0.018227,0.0220599,0.0654629,Good,1,0,0,0.292074,Good,1,0,0,0,N/A,0,0,0,28.1361,77.06711,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16679_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16699_Potholes.jpg
6+060,0,0.920008,0,0.920008,Good,1,0,0,0.113415,Fair,0,1,0,0,2.005608,Good,0,N/A,0,0,0,0.038528,0.151609,0.194818,0.384955,Good,1,0,0,0.018763,0.015863,0.0184847,0.0531107,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13602,77.06705,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16708_Longitudinal_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16709_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16729_Potholes.jpg
6+070,0.170919,0,0,0.170919,Good,1,0,0,0,N/A,0,0,0,0,5.240066,Fair,0.799534,Good,1,0,0,0.074266,0.130657,0.193618,0.398541,Good,1,0,0,0.02029,0.015565,0.0223874,0.0582424,Good,1,0,0,0.287537,Good,1,0,0,0,N/A,0,0,0,28.13595,77.06699,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16740_Alligator_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16741_Shoving.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16745_Patch_work.jpg
6+080,0,0,0,0,N/A,0,0,0,0.070786,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.054232,0.15733,0.191508,0.40307,Good,1,0,0,0.010807,0.009362,0.0118634,0.0320324,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13588,77.06693,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16765_Potholes.jpg
6+090,0,0,0.155377,0.155377,Good,1,0,0,0.045214,Good,1,0,0,0,0,N/A,0.068685,Good,1,0,0,0.053505,0.142615,0.189673,0.385793,Good,1,0,0,0.016125,0.012447,0.0133263,0.0418983,Good,1,0,0,0.113035,Good,1,0,0,0,N/A,0,0,0,28.1358,77.06687,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16798_Transverse_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16802_Patch_work.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16812_Potholes.jpg
6+100,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.14592,0.175547,0.184284,0.505751,Good,1,0,0,0.012047,0.006827,0.010726,0.0296,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13573,77.06681,
6+110,0,0,0.08827,0.08827,Good,1,0,0,0.057177,Good,1,0,0,0,0,N/A,0,N/A,0,0,0,0.097173,0.13206,0.183031,0.412264,Good,1,0,0,0.008459,0.005316,0.0090011,0.0227761,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13566,77.06674,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16844_Transverse_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16864_Potholes.jpg
6+120,0,0.351695,0,0.351695,Good,1,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.1037,0.130553,0.176878,0.411131,Good,1,0,0,0.020261,0.014555,0.0132429,0.0480589,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13559,77.06668,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16872_Longitudinal_crack.jpg
6+130,0,0,0.05736,0.05736,Good,1,0,0,0,N/A,0,0,0,0,0.994307,Good,0,N/A,0,0,0,0.100022,0.164507,0.176044,0.440573,Good,1,0,0,0.035228,0.013024,0.0164536,0.0647056,Good,1,0,0,0.033627,Good,1,0,0,0,N/A,0,0,0,28.13552,77.06662,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16899_Transverse_crack.jpg;/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16903_Shoving.jpg
6+140,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0.166742,Good,1,0,0,0.062156,0.185906,0.144848,0.39291,Good,1,0,0,0.031241,0.012175,0.0133821,0.0567981,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13545,77.06655,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16932_Patch_work.jpg
6+150,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,0,N/A,0,N/A,0,0,0,0.179963,0.203939,0.182464,0.566366,Good,1,0,0,0.019157,0.008763,0.0134691,0.0413891,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.13537,77.0665,
6+160,0,0,0,0,N/A,0,0,0,0.245588,Fair,0,1,0,0,0,N/A,0,N/A,0,0,0,0.22345,0.224006,0.197262,0.644718,Good,1,0,0,0.024348,0.010386,0.0151268,0.0498608,Good,1,0,0,0,N/A,0,0,0,0,N/A,0,0,0,28.1353,77.06644,/content/drive/MyDrive/Projects/Delhi-NCR results/New results/S-E/Output_Image_Folder/Frame_16995_Potholes.jpg
